"date","city","forecast_lo_2_prev_PM","forecast_hi_2_prev_PM","forecast_lo_prev_AM","forecast_hi_prev_AM","forecast_lo_prev_PM","forecast_hi_prev_PM","forecast_lo_current_AM","forecast_hi_current_AM","actual_lo_current_PM","actual_hi_current_PM","actual_lo_next_AM","actual_hi_next_AM"
2021-08-28,"BOISE",52,81,54,81,53,80,56,82,52,83,58,83
2021-08-28,"BOSTON",67,72,63,73,66,72,63,72,69,72,64,72
2021-08-28,"BRIDGEPORT",68,74,65,77,68,75,66,75,73,75,67,75
2021-08-28,"BROWNSVILLE",78,95,77,95,79,96,77,96,77,96,77,96
2021-08-28,"BUFFALO",67,85,72,86,66,86,72,87,67,91,73,91
2021-08-28,"BURLINGTON VT",58,77,64,76,58,74,65,75,63,71,66,71
2021-08-28,"CARIBOU",46,72,50,73,46,73,50,72,44,72,45,72
2021-08-28,"CASPER",47,80,44,79,47,78,40,75,44,74,39,74
2021-08-28,"CHARLESTON SC",75,89,73,90,74,90,73,90,74,90,71,90
2021-08-28,"CHARLESTON WV",69,92,70,92,70,93,70,92,71,93,70,93
2021-08-28,"CHARLOTTE",71,94,71,95,72,95,71,95,73,94,72,94
2021-08-28,"CHATTANOOGA",73,91,72,91,73,91,73,91,74,92,74,92
2021-08-28,"CHEYENNE",52,84,51,87,55,83,50,84,55,83,53,83
2021-08-28,"CHICAGO",75,91,76,92,75,92,78,92,76,92,77,92
2021-08-28,"CINCINNATI",70,91,72,92,70,91,71,91,70,92,73,92
2021-08-28,"CLEVELAND",73,89,72,89,71,88,72,89,72,89,74,89
2021-08-28,"COLORADO SPGS",60,92,58,91,58,91,58,91,57,94,61,94
2021-08-28,"COLUMBIA SC",72,92,70,90,72,95,70,93,73,91,70,91
2021-08-28,"COLUMBUS GA",73,89,74,91,73,91,73,89,75,86,74,86
2021-08-28,"COLUMBUS OH",70,91,72,91,71,90,71,90,71,89,72,89
2021-08-28,"CONCORD NH",59,73,59,73,60,72,57,73,62,69,58,69
2021-08-28,"CORPUS CHRISTI",75,94,76,94,75,94,75,93,74,93,75,93
2021-08-28,"DALLAS FT WORTH",76,93,76,92,76,92,75,93,75,93,76,93
2021-08-28,"DAYTON",70,91,73,92,70,91,71,91,71,91,74,91
2021-08-28,"DAYTONA BEACH",78,89,77,89,78,90,77,90,78,89,80,89
2021-08-28,"DENVER",61,89,59,90,60,90,57,91,62,92,57,92
2021-08-28,"DES MOINES",75,94,72,93,74,93,72,93,76,92,71,92
2021-08-28,"DETROIT",72,91,73,91,72,91,73,91,73,91,73,91
2021-08-28,"DULUTH",59,75,61,75,60,73,61,71,62,74,62,74
2021-08-28,"EL PASO",73,92,72,93,72,93,72,93,70,95,71,95
2021-08-28,"ELKINS",65,88,65,89,64,89,66,88,64,89,63,89
2021-08-28,"ERIE",73,87,74,87,71,86,74,87,73,86,74,86
2021-08-28,"EUGENE",49,86,53,87,48,87,53,89,50,88,56,88
2021-08-28,"EVANSVILLE",72,93,73,93,72,92,73,93,70,92,71,92
2021-08-28,"FAIRBANKS",34,52,41,52,35,52,39,52,39,52,39,52
2021-08-28,"FARGO",60,76,56,76,61,76,58,75,65,76,57,76
2021-08-28,"FLAGSTAFF",53,81,52,82,51,82,51,83,50,83,55,83
2021-08-28,"FLINT",71,91,72,91,70,90,71,90,72,90,69,90
2021-08-28,"FORT SMITH",74,94,74,93,74,93,74,93,73,95,73,95
2021-08-28,"FORT WAYNE",70,89,70,89,70,89,70,90,68,89,70,89
2021-08-28,"FRESNO",70,102,72,103,70,103,71,102,71,104,72,104
2021-08-28,"GOODLAND",66,94,60,96,67,97,60,97,70,98,64,98
2021-08-28,"GRAND JUNCTION",62,94,61,95,62,94,59,94,60,94,60,94
2021-08-28,"GRAND RAPIDS",72,90,73,91,71,91,72,91,73,92,74,92
2021-08-28,"GREAT FALLS",45,73,44,72,46,72,44,72,46,72,40,72
2021-08-28,"GREEN BAY",69,88,71,88,70,88,71,87,67,84,69,84
2021-08-28,"GREENSBORO",70,94,69,94,70,93,70,93,70,91,69,91
2021-08-28,"HARRISBURG",74,84,72,83,73,83,70,84,73,84,68,84
2021-08-28,"HARTFORD SPGFLD",66,76,63,78,67,77,63,77,69,72,62,72
2021-08-28,"HELENA",43,73,45,73,44,73,44,73,51,77,47,77
2021-08-28,"HONOLULU",74,89,74,89,73,89,73,89,73,90,76,90
2021-08-28,"HOUSTON INTCNTL",76,90,76,91,77,91,77,92,75,91,74,91
2021-08-28,"HUNTSVILLE AL",73,90,72,90,73,90,74,90,71,89,74,89
2021-08-28,"INDIANAPOLIS",74,92,73,91,73,92,74,91,71,91,73,91
2021-08-28,"JACKSON MS",73,93,75,93,72,93,74,93,72,90,75,90
2021-08-28,"JACKSONVILLE",77,88,76,89,76,89,75,89,77,89,75,89
2021-08-28,"JUNEAU",51,55,47,55,53,55,48,55,53,56,51,56
2021-08-28,"KANSAS CITY",74,93,73,91,74,90,72,90,73,92,72,92
2021-08-28,"KEY WEST",78,91,81,88,78,88,82,88,76,88,81,88
2021-08-28,"KNOXVILLE",70,91,70,92,71,93,71,93,71,91,72,91
2021-08-28,"LAKE CHARLES",75,88,75,89,75,89,76,89,77,85,75,85
2021-08-28,"LANSING",72,91,73,91,70,90,73,92,73,92,73,92
2021-08-28,"LAS VEGAS",81,108,84,108,82,108,84,108,81,109,87,109
2021-08-28,"LEXINGTON",70,90,71,90,70,90,71,90,68,90,69,90
2021-08-28,"SALEM OR",52,86,56,87,52,88,57,90,51,89,60,89
2021-08-28,"SALT LAKE CITY",61,86,60,85,60,84,59,84,60,83,60,83
2021-08-28,"SAN ANGELO",71,92,70,91,70,91,69,90,69,91,67,91
2021-08-28,"SAN ANTONIO",75,92,75,93,75,91,75,91,75,91,74,91
2021-08-28,"SAN DIEGO",68,81,69,80,67,82,68,82,68,77,69,77
2021-08-28,"SAN FRANCISCO",58,83,59,81,59,82,60,89,60,89,59,89
2021-08-28,"SAN JOSE",62,90,62,92,62,92,63,93,64,96,65,96
2021-08-28,"SAN JUAN PR",81,89,78,89,79,89,79,91,81,89,81,89
2021-08-28,"SANTA FE",58,87,57,88,57,89,58,89,60,88,56,88
2021-08-28,"ST STE MARIE",62,81,70,82,59,82,70,81,58,82,70,82
2021-08-28,"SAVANNAH",75,89,74,90,75,89,73,89,76,89,71,89
2021-08-28,"SEATTLE",52,75,54,75,53,77,55,75,53,78,57,78
2021-08-28,"SHREVEPORT",75,91,74,91,75,92,74,92,76,92,76,92
2021-08-28,"SIOUX CITY",70,92,64,91,72,92,65,93,71,90,68,90
2021-08-28,"SIOUX FALLS",69,87,62,88,69,87,62,88,71,89,61,89
2021-08-28,"SOUTH BEND",73,91,74,91,72,91,73,91,73,91,75,91
2021-08-28,"SPOKANE",49,79,50,78,49,79,52,79,50,79,55,79
2021-08-28,"SPRINGFIELD IL",74,92,73,92,73,92,73,92,74,89,75,89
2021-08-28,"SPRINGFIELD MO",72,92,72,91,72,92,72,90,71,91,72,91
2021-08-28,"SYRACUSE",66,85,70,85,65,83,70,84,67,81,69,81
2021-08-28,"TALLAHASSEE",74,90,74,92,75,92,75,91,72,88,75,88
2021-08-28,"TAMPA",79,93,79,94,79,94,79,94,80,89,80,89
2021-08-28,"TOLEDO",73,92,73,93,72,93,74,92,71,92,71,92
2021-08-28,"TOPEKA",74,93,72,92,74,93,72,92,74,92,71,92
2021-08-28,"TUCSON",77,101,76,102,77,101,76,101,79,102,78,102
2021-08-28,"TULSA",75,95,74,94,75,94,74,94,74,94,72,94
2021-08-28,"TUPELO",74,91,74,91,74,92,74,92,76,93,76,93
2021-08-28,"WACO",74,92,74,92,75,92,75,93,73,93,76,93
2021-08-28,"WASHINGTON DC",76,89,75,89,76,89,75,89,76,93,73,93
2021-08-28,"W PALM BEACH",78,90,78,90,79,90,79,90,83,89,82,89
2021-08-28,"WICHITA",73,94,71,94,72,94,71,94,73,95,71,95
2021-08-28,"WICHITA FALLS",72,93,72,92,72,92,71,92,70,93,71,93
2021-08-28,"WILKES BARRE",69,80,67,80,69,78,66,78,71,75,67,75
2021-08-28,"WILMINGTON DE",74,86,71,84,74,82,71,83,74,79,68,79
2021-08-28,"YAKIMA",48,82,55,83,51,82,55,82,47,84,50,84
2021-08-28,"YOUNGSTOWN",70,88,70,88,68,88,69,88,70,89,70,89
2021-08-28,"YUMA",86,110,87,110,86,110,87,110,86,107,87,107
2021-08-29,"ABILENE TX",71,89,71,90,71,90,71,90,71,94,71,94
2021-08-29,"AKRON CANTON",72,89,70,89,71,89,71,89,74,90,71,90
2021-08-29,"ALBANY NY",61,77,68,76,63,75,67,73,61,75,67,75
2021-08-29,"ALBUQUERQUE",65,89,62,88,66,88,63,88,64,88,62,88
2021-08-29,"ALLENTOWN",67,81,69,82,67,81,70,79,65,80,71,80
2021-08-29,"AMARILLO",67,87,65,86,68,86,66,83,68,91,65,91
2021-08-29,"ANCHORAGE",43,62,48,62,42,62,46,62,43,62,46,63
2021-08-29,"ASHEVILLE",65,89,64,88,64,89,64,89,65,88,62,88
2021-08-29,"ATLANTA",74,89,74,89,73,90,73,90,76,89,74,89
2021-08-29,"ATLANTIC CITY",72,83,72,83,72,83,72,81,70,80,71,80
2021-08-29,"AUSTIN",74,92,75,92,75,92,76,91,71,94,73,94
2021-08-29,"BALTIMORE",72,88,73,88,72,88,74,87,71,84,72,84
2021-08-29,"BATON ROUGE",75,84,74,87,75,84,74,84,72,81,73,81
2021-08-29,"BILLINGS",50,84,55,83,51,82,54,82,50,84,55,84
2021-08-29,"BIRMINGHAM",74,90,74,89,74,88,74,88,76,88,75,88
2021-08-29,"BISMARCK",53,81,56,81,53,81,53,81,52,85,56,85
2021-08-29,"BOISE",56,88,59,89,57,90,59,89,57,91,61,91
2021-08-29,"BOSTON",64,78,69,79,64,79,71,78,64,73,71,73
2021-08-29,"BRIDGEPORT",65,78,69,78,66,78,70,77,67,74,71,74
2021-08-29,"BROWNSVILLE",78,96,77,96,77,97,77,97,77,97,74,97
2021-08-29,"BUFFALO",72,88,73,85,75,86,74,87,73,88,71,88
2021-08-29,"BURLINGTON VT",64,80,71,80,64,80,71,79,66,77,72,77
2021-08-29,"CARIBOU",50,70,59,70,49,69,59,73,45,69,57,69
2021-08-29,"CASPER",44,84,47,84,40,83,47,83,39,84,42,84
2021-08-29,"CHARLESTON SC",73,92,72,92,73,91,71,91,71,90,72,90
2021-08-29,"CHARLESTON WV",70,92,71,90,70,92,71,92,70,91,68,91
2021-08-29,"CHARLOTTE",71,95,71,95,70,95,72,95,72,93,67,93
2021-08-29,"CHATTANOOGA",73,91,72,91,74,92,73,92,74,91,75,91
2021-08-29,"CHEYENNE",53,80,51,77,50,79,51,77,53,74,52,74
2021-08-29,"CHICAGO",76,91,68,91,78,90,67,90,77,89,67,89
2021-08-29,"CINCINNATI",71,91,72,91,73,90,72,88,73,91,70,91
2021-08-29,"CLEVELAND",72,89,72,89,73,91,70,89,74,89,71,89
2021-08-29,"COLORADO SPGS",58,80,56,80,56,78,56,79,61,78,54,78
2021-08-29,"COLUMBIA SC",70,96,71,96,72,95,70,93,70,91,73,91
2021-08-29,"COLUMBUS GA",74,91,73,90,74,91,73,91,74,87,73,87
2021-08-29,"COLUMBUS OH",71,90,72,90,72,90,72,89,72,90,70,90
2021-08-29,"CONCORD NH",58,78,67,78,58,77,67,74,58,66,63,66
2021-08-29,"CORPUS CHRISTI",75,94,75,94,74,93,74,95,75,94,74,94
2021-08-29,"DALLAS FT WORTH",76,92,75,91,76,91,77,92,76,90,76,90
2021-08-29,"DAYTON",71,90,72,91,73,90,72,89,74,91,69,91
2021-08-29,"DAYTONA BEACH",77,90,76,91,78,91,76,90,80,90,75,90
2021-08-29,"DENVER",57,84,57,84,57,84,57,82,57,82,61,82
2021-08-29,"DES MOINES",72,85,65,85,72,85,65,85,71,84,65,84
2021-08-29,"DETROIT",73,90,70,90,73,90,70,90,73,92,70,92
2021-08-29,"DULUTH",61,76,55,75,62,75,55,76,62,78,54,78
2021-08-29,"EL PASO",72,91,71,91,72,93,71,93,71,93,73,93
2021-08-29,"ELKINS",65,88,66,87,65,88,66,88,63,90,65,90
2021-08-29,"ERIE",73,87,72,87,73,86,73,87,74,90,71,90
2021-08-29,"EUGENE",53,86,50,87,54,88,49,88,54,90,49,90
2021-08-29,"EVANSVILLE",73,92,73,92,73,90,73,90,71,92,74,92
2021-08-29,"FAIRBANKS",39,51,45,51,37,50,46,52,37,54,50,56
2021-08-29,"FARGO",56,76,53,76,57,76,53,77,57,82,52,82
2021-08-29,"FLAGSTAFF",51,83,52,84,52,84,51,83,55,84,59,84
2021-08-29,"FLINT",72,89,67,89,71,89,67,89,69,88,68,88
2021-08-29,"FORT SMITH",73,92,74,92,73,92,74,92,73,95,74,95
2021-08-29,"FORT WAYNE",70,88,69,88,70,87,68,86,70,89,68,89
2021-08-29,"FRESNO",71,104,73,104,72,105,72,104,71,106,75,106
2021-08-29,"GOODLAND",61,85,61,81,61,81,62,82,64,75,62,75
2021-08-29,"GRAND JUNCTION",61,95,62,95,60,95,62,95,59,94,61,94
2021-08-29,"GRAND RAPIDS",72,89,66,88,73,89,66,88,74,91,67,91
2021-08-29,"GREAT FALLS",44,82,46,82,44,81,46,83,40,81,44,81
2021-08-29,"GREEN BAY",71,84,58,84,71,85,58,82,69,83,61,83
2021-08-29,"GREENSBORO",70,92,70,93,70,94,69,92,69,90,69,90
2021-08-29,"HARRISBURG",71,84,73,85,71,84,72,83,68,82,74,82
2021-08-29,"HARTFORD SPGFLD",64,79,69,81,63,80,70,77,62,72,70,72
2021-08-29,"HELENA",45,82,49,81,44,81,48,84,47,83,50,83
2021-08-29,"HONOLULU",73,88,73,88,73,87,72,87,74,88,76,88
2021-08-29,"HOUSTON INTCNTL",77,94,77,94,76,95,77,95,74,96,76,96
2021-08-29,"HUNTSVILLE AL",73,90,72,89,73,90,73,90,74,90,73,90
2021-08-29,"INDIANAPOLIS",74,90,71,89,73,89,72,88,73,90,72,90
2021-08-29,"JACKSON MS",75,88,73,87,73,90,73,89,75,89,74,89
2021-08-29,"JACKSONVILLE",77,90,74,91,76,90,73,90,75,89,70,89
2021-08-29,"JUNEAU",47,57,46,54,48,56,46,56,50,53,50,53
2021-08-29,"KANSAS CITY",73,90,71,86,71,88,71,89,72,90,69,90
2021-08-29,"KEY WEST",81,89,82,89,82,90,82,89,81,88,82,88
2021-08-29,"KNOXVILLE",70,92,70,92,71,92,71,93,72,91,71,91
2021-08-29,"LAKE CHARLES",75,89,77,90,75,90,76,93,75,92,75,92
2021-08-29,"LANSING",71,90,67,90,73,90,66,90,73,91,66,91
2021-08-29,"LAS VEGAS",84,107,85,109,84,108,84,108,86,108,84,108
2021-08-29,"LEXINGTON",71,89,70,89,71,88,70,88,69,89,71,89
2021-08-29,"LINCOLN",68,86,65,84,68,81,66,83,65,80,64,80
2021-08-29,"LITTLE ROCK",74,91,73,91,74,92,74,92,76,95,74,95
2021-08-29,"LOS ANGELES",67,88,68,88,67,88,65,88,61,78,63,78
2021-08-29,"LOUISVILLE",75,93,75,92,75,93,74,92,76,94,77,94
2021-08-29,"LUBBOCK",68,89,68,88,68,88,68,89,65,89,65,89
2021-08-29,"MACON",72,93,72,92,72,93,71,93,73,92,74,92
2021-08-29,"MADISON",72,85,59,84,74,83,59,84,76,84,59,84
2021-08-29,"MEDFORD",58,94,56,94,58,94,56,95,57,93,60,93
2021-08-29,"MEMPHIS",78,92,75,92,77,92,76,93,78,93,76,93
2021-08-29,"MIAMI BEACH",80,89,78,90,80,90,78,90,83,91,80,91
2021-08-29,"MIDLAND ODESSA",68,88,68,88,68,89,68,89,69,90,67,90
2021-08-29,"MILWAUKEE",74,87,65,86,75,87,64,90,76,90,65,90
2021-08-29,"MPLS ST PAUL",67,77,59,77,67,77,59,78,67,81,62,81
2021-08-29,"MISSOULA",45,81,48,82,44,82,48,81,44,83,45,83
2021-08-29,"MOBILE",74,84,74,84,75,84,75,84,73,79,74,79
2021-08-29,"MONTGOMERY",74,91,74,89,74,90,74,90,76,86,75,86
2021-08-29,"NASHVILLE",74,92,73,91,73,91,73,91,73,93,75,93
2021-08-29,"NEW ORLEANS",78,85,77,85,78,84,77,83,77,81,75,81
2021-08-29,"NEW YORK CITY",67,79,72,79,69,79,72,78,67,76,73,76
