"lon","lat","koppen","elevation","distance_to_coast","wind","elevation_change_four","elevation_change_eight"
-84.9275362318841,30.2898550724638,"Cfa",27.9,33.69,1.99,18.17,29.39
-84.7826086956522,30.2898550724638,"Cfa",16.23,30.02,1.71,41.06,41.06
-84.6376811594203,30.2898550724638,"Cfa",26.1,23.39,1.88,10.51,31.19
-84.4927536231884,30.2898550724638,"Cfa",21.25,18.86,1.81,24.92,24.92
-84.3478260869565,30.2898550724638,"Cfa",5.15,14.44,1.71,22.91,41.02
-84.2028985507246,30.2898550724638,"Cfa",7.72,12.62,1.85,12.44,20.34
-84.0579710144928,30.2898550724638,"Cfa",8.56,12.78,1.78,23.71,38.36
-83.9130434782609,30.2898550724638,"Cfa",10.02,14.78,1.82,36.9,36.9
-83.768115942029,30.2898550724638,"Cfa",13.22,20.55,1.86,12.94,33.7
-83.6231884057971,30.2898550724638,"Cfa",26.16,23.62,1.88,14.6,16.67
-83.4782608695652,30.2898550724638,"Cfa",28.79,28.95,2,2.92,17.23
-83.3333333333333,30.2898550724638,"Cfa",28.57,34.94,2.16,5.28,5.28
-83.1884057971014,30.2898550724638,"Cfa",23.29,42.06,3.23,5.28,6.03
-83.0434782608696,30.2898550724638,"Cfa",27.58,49.63,3.09,18.66,18.66
-82.8985507246377,30.2898550724638,"Cfa",46.24,55.55,3.04,20.06,28.74
-82.7536231884058,30.2898550724638,"Cfa",26.18,62.37,2.34,20.06,20.06
-82.6086956521739,30.2898550724638,"Cfa",35.94,69.87,1.85,9.76,9.76
-82.463768115942,30.2898550724638,"Cfa",43.32,68.88,2.16,7.38,12.07
-82.3188405797101,30.2898550724638,"Cfa",43.29,59.29,1.75,5.62,5.62
-82.1739130434783,30.2898550724638,"Cfa",38.1,49.86,3.17,15.72,15.72
-82.0289855072464,30.2898550724638,"Cfa",22.38,40.69,1.89,16.05,21.55
-81.8840579710145,30.2898550724638,"Cfa",25.62,31.95,2.84,21.54,21.54
-81.7391304347826,30.2898550724638,"Cfa",4.08,23.76,2.41,21.54,21.54
-81.5942028985507,30.2898550724638,"Cfa",5.94,13.76,2.22,1.86,8.65
-81.4492753623188,30.2898550724638,"Cfa",5.09,3.8,2.42,4.96,4.96
-104.782608695652,30.4347826086957,"BWh",1135.6,411.01,2.64,0,0
-104.63768115942,30.4347826086957,"BWh",1756.93,418.66,3.36,671.64,671.64
-104.492753623188,30.4347826086957,"BSk",1358.5,426.37,2.8,91.01,91.01
-104.347826086957,30.4347826086957,"BSk",1410.48,434.13,3.2,107.53,107.53
-104.202898550725,30.4347826086957,"BSk",1574.11,441.97,3.57,118.04,118.04
-104.057971014493,30.4347826086957,"BSk",1530.57,449.72,2.88,94.39,94.39
-103.913043478261,30.4347826086957,"BSk",1663.63,457.48,4.35,184.18,184.18
-103.768115942029,30.4347826086957,"BSk",1508.42,461.45,5.43,179,179
-103.623188405797,30.4347826086957,"BSk",1286.13,452.51,3.25,209.66,209.66
-103.478260869565,30.4347826086957,"BSk",1250.37,443.61,4.04,219.48,219.48
-103.333333333333,30.4347826086957,"BSk",1304.19,434.77,4.94,131.27,131.27
-103.188405797101,30.4347826086957,"BSk",1421.88,425.97,3.74,96.44,96.44
-103.04347826087,30.4347826086957,"BSk",1435.95,417.23,4.42,75.29,75.29
-102.898550724638,30.4347826086957,"BSk",1414.01,408.54,6.05,114.04,114.04
-102.753623188406,30.4347826086957,"BSk",1228.99,399.92,4.46,11.74,11.74
-102.608695652174,30.4347826086957,"BSk",1154.91,391.36,4.07,36.02,36.02
-102.463768115942,30.4347826086957,"BSh",982.72,382.87,3.38,15.32,15.32
-102.31884057971,30.4347826086957,"BSh",888.97,374.46,3.84,9.02,9.02
-102.173913043478,30.4347826086957,"BSh",839.94,366.13,4.16,19.97,19.97
-102.028985507246,30.4347826086957,"BSh",799.59,357.76,4.29,86.37,86.37
-101.884057971014,30.4347826086957,"BSh",680.61,349.1,2.97,15.03,15.03
-101.739130434783,30.4347826086957,"BSh",575.03,340.51,3.03,76.33,76.33
-101.594202898551,30.4347826086957,"BSh",750.6,332.01,4.5,91.78,91.78
-101.449275362319,30.4347826086957,"BSh",716.38,323.58,4.84,54.8,54.8
